operating_date,year,expected_target_hours,panel_rows,actual_available_hours,pjm_available_hours,forecast_origin_utc,selected_evaluated_at_utc,selected_vintage_id,number_of_candidate_vintages,latest_candidate_complete,older_vintage_fallback_used,distinct_selected_evaluated_at_count,partial_day_detected,mixed_vintage_detected,evaluation_after_origin_detected,missing_reason,status
2010-06-03,2010,24,24,24,0,2010-06-02 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-06-04,2010,24,24,24,0,2010-06-03 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-06-05,2010,24,24,24,0,2010-06-04 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-06-06,2010,24,24,24,0,2010-06-05 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-06-07,2010,24,24,24,0,2010-06-06 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-06-08,2010,24,24,24,0,2010-06-07 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-06-09,2010,24,24,24,0,2010-06-08 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-06-10,2010,24,24,24,0,2010-06-09 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-06-11,2010,24,24,24,0,2010-06-10 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-06-12,2010,24,24,24,0,2010-06-11 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-06-13,2010,24,24,24,0,2010-06-12 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-06-14,2010,24,24,24,0,2010-06-13 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-06-15,2010,24,24,24,0,2010-06-14 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-06-16,2010,24,24,24,0,2010-06-15 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-06-17,2010,24,24,24,0,2010-06-16 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-06-18,2010,24,24,24,0,2010-06-17 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-06-19,2010,24,24,24,0,2010-06-18 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-06-20,2010,24,24,24,0,2010-06-19 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-06-21,2010,24,24,24,0,2010-06-20 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-06-22,2010,24,24,24,0,2010-06-21 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-06-23,2010,24,24,24,0,2010-06-22 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-06-24,2010,24,24,24,0,2010-06-23 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-06-25,2010,24,24,24,0,2010-06-24 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-06-26,2010,24,24,24,0,2010-06-25 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-06-27,2010,24,24,24,0,2010-06-26 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-06-28,2010,24,24,24,0,2010-06-27 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-06-29,2010,24,24,24,0,2010-06-28 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-06-30,2010,24,24,24,0,2010-06-29 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-01,2010,24,24,24,0,2010-06-30 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-02,2010,24,24,24,0,2010-07-01 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-03,2010,24,24,24,0,2010-07-02 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-04,2010,24,24,24,0,2010-07-03 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-05,2010,24,24,24,0,2010-07-04 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-06,2010,24,24,24,0,2010-07-05 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-07,2010,24,24,24,0,2010-07-06 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-08,2010,24,24,24,0,2010-07-07 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-09,2010,24,24,24,0,2010-07-08 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-10,2010,24,24,24,0,2010-07-09 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-11,2010,24,24,24,0,2010-07-10 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-12,2010,24,24,24,0,2010-07-11 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-13,2010,24,24,24,0,2010-07-12 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-14,2010,24,24,24,0,2010-07-13 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-15,2010,24,24,24,0,2010-07-14 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-16,2010,24,24,24,0,2010-07-15 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-17,2010,24,24,24,0,2010-07-16 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-18,2010,24,24,24,0,2010-07-17 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-19,2010,24,24,24,0,2010-07-18 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-20,2010,24,24,24,0,2010-07-19 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-21,2010,24,24,24,0,2010-07-20 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-22,2010,24,24,24,0,2010-07-21 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-23,2010,24,24,24,0,2010-07-22 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-24,2010,24,24,24,0,2010-07-23 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-25,2010,24,24,24,0,2010-07-24 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-26,2010,24,24,24,0,2010-07-25 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-27,2010,24,24,24,0,2010-07-26 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-28,2010,24,24,24,0,2010-07-27 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-29,2010,24,24,24,0,2010-07-28 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-30,2010,24,24,24,0,2010-07-29 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-07-31,2010,24,24,24,0,2010-07-30 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-01,2010,24,24,24,0,2010-07-31 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-02,2010,24,24,24,0,2010-08-01 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-03,2010,24,24,24,0,2010-08-02 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-04,2010,24,24,24,0,2010-08-03 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-05,2010,24,24,24,0,2010-08-04 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-06,2010,24,24,24,0,2010-08-05 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-07,2010,24,24,24,0,2010-08-06 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-08,2010,24,24,24,0,2010-08-07 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-09,2010,24,24,24,0,2010-08-08 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-10,2010,24,24,24,0,2010-08-09 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-11,2010,24,24,24,0,2010-08-10 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-12,2010,24,24,24,0,2010-08-11 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-13,2010,24,24,24,0,2010-08-12 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-14,2010,24,24,24,0,2010-08-13 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-15,2010,24,24,24,0,2010-08-14 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-16,2010,24,24,24,0,2010-08-15 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-17,2010,24,24,24,0,2010-08-16 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-18,2010,24,24,24,0,2010-08-17 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-19,2010,24,24,24,0,2010-08-18 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-20,2010,24,24,24,0,2010-08-19 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-21,2010,24,24,24,0,2010-08-20 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-22,2010,24,24,24,0,2010-08-21 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-23,2010,24,24,24,0,2010-08-22 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-24,2010,24,24,24,0,2010-08-23 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-25,2010,24,24,24,0,2010-08-24 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-26,2010,24,24,24,0,2010-08-25 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-27,2010,24,24,24,0,2010-08-26 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-28,2010,24,24,24,0,2010-08-27 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-29,2010,24,24,24,0,2010-08-28 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-30,2010,24,24,24,0,2010-08-29 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-08-31,2010,24,24,24,0,2010-08-30 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-01,2010,24,24,24,0,2010-08-31 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-02,2010,24,24,24,0,2010-09-01 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-03,2010,24,24,24,0,2010-09-02 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-04,2010,24,24,24,0,2010-09-03 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-05,2010,24,24,24,0,2010-09-04 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-06,2010,24,24,24,0,2010-09-05 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-07,2010,24,24,24,0,2010-09-06 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-08,2010,24,24,24,0,2010-09-07 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-09,2010,24,24,24,0,2010-09-08 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-10,2010,24,24,24,0,2010-09-09 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-11,2010,24,24,24,0,2010-09-10 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-12,2010,24,24,24,0,2010-09-11 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-13,2010,24,24,24,0,2010-09-12 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-14,2010,24,24,24,0,2010-09-13 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-15,2010,24,24,24,0,2010-09-14 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-16,2010,24,24,24,0,2010-09-15 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-17,2010,24,24,24,0,2010-09-16 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-18,2010,24,24,24,0,2010-09-17 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-19,2010,24,24,24,0,2010-09-18 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-20,2010,24,24,24,0,2010-09-19 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-21,2010,24,24,24,0,2010-09-20 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-22,2010,24,24,24,0,2010-09-21 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-23,2010,24,24,24,0,2010-09-22 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-24,2010,24,24,24,0,2010-09-23 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-25,2010,24,24,24,0,2010-09-24 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-26,2010,24,24,24,0,2010-09-25 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-27,2010,24,24,24,0,2010-09-26 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-28,2010,24,24,24,0,2010-09-27 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-29,2010,24,24,24,0,2010-09-28 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-09-30,2010,24,24,24,0,2010-09-29 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-01,2010,24,24,24,0,2010-09-30 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-02,2010,24,24,24,0,2010-10-01 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-03,2010,24,24,24,0,2010-10-02 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-04,2010,24,24,24,0,2010-10-03 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-05,2010,24,24,24,0,2010-10-04 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-06,2010,24,24,24,0,2010-10-05 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-07,2010,24,24,24,0,2010-10-06 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-08,2010,24,24,24,0,2010-10-07 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-09,2010,24,24,24,0,2010-10-08 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-10,2010,24,24,24,0,2010-10-09 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-11,2010,24,24,24,0,2010-10-10 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-12,2010,24,24,24,0,2010-10-11 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-13,2010,24,24,24,0,2010-10-12 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-14,2010,24,24,24,0,2010-10-13 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-15,2010,24,24,24,0,2010-10-14 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-16,2010,24,24,24,0,2010-10-15 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-17,2010,24,24,24,0,2010-10-16 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-18,2010,24,24,24,0,2010-10-17 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-19,2010,24,24,24,0,2010-10-18 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-20,2010,24,24,24,0,2010-10-19 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-21,2010,24,24,24,0,2010-10-20 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-22,2010,24,24,24,0,2010-10-21 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-23,2010,24,24,24,0,2010-10-22 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-24,2010,24,24,24,0,2010-10-23 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-25,2010,24,24,24,0,2010-10-24 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-26,2010,24,24,24,0,2010-10-25 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-27,2010,24,24,24,0,2010-10-26 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-28,2010,24,24,24,0,2010-10-27 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-29,2010,24,24,24,0,2010-10-28 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-30,2010,24,24,24,0,2010-10-29 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-10-31,2010,24,24,24,0,2010-10-30 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-11-01,2010,24,24,24,0,2010-10-31 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-11-02,2010,24,24,24,0,2010-11-01 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-11-03,2010,24,24,24,0,2010-11-02 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-11-04,2010,24,24,24,0,2010-11-03 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-11-05,2010,24,24,24,0,2010-11-04 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-11-06,2010,24,24,24,0,2010-11-05 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-11-07,2010,25,25,25,0,2010-11-06 16:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-11-08,2010,24,24,24,0,2010-11-07 17:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-11-09,2010,24,24,24,0,2010-11-08 17:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-11-10,2010,24,24,24,0,2010-11-09 17:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-11-11,2010,24,24,24,0,2010-11-10 17:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-11-12,2010,24,24,24,0,2010-11-11 17:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-11-13,2010,24,24,24,0,2010-11-12 17:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-11-14,2010,24,24,24,0,2010-11-13 17:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-11-15,2010,24,24,24,0,2010-11-14 17:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-11-16,2010,24,24,24,0,2010-11-15 17:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-11-17,2010,24,24,24,0,2010-11-16 17:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-11-18,2010,24,24,24,0,2010-11-17 17:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-11-19,2010,24,24,24,0,2010-11-18 17:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-11-20,2010,24,24,24,0,2010-11-19 17:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-11-21,2010,24,24,24,0,2010-11-20 17:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
2010-11-22,2010,24,24,24,0,2010-11-21 17:00:00+00:00,,,0,False,False,0,False,False,False,NO_ELIGIBLE_VINTAGE,UNAVAILABLE
